Arquivos importados,Tempo acumulado MySQL,Tempo acumulado MongoDB
1000,4.5496380000000025,2.754833000000003
2000,9.615830000000004,4.354141000000003
3000,14.880696000000004,5.889693000000005
4000,19.727106000000006,7.536305000000006
5000,81.03079800000002,9.836115000000003
6000,92.53989400000002,11.439623000000001
7000,101.11408000000002,12.770109000000001
8000,106.05040100000002,13.961221
9000,113.09531900000002,15.257571000000002
10000,119.70766500000002,16.733917
11000,151.50451600000002,18.235873
12000,181.58685200000002,19.936429
13000,189.148727,21.221947
14000,208.056194,22.755326
15000,220.77675800000003,24.559718
16000,231.11410400000003,26.228119000000003
17000,239.78228200000004,27.956226000000004
18000,247.57803500000003,29.468023000000006
19000,252.95471400000002,30.997046000000005
20000,259.711198,32.46626200000001
21000,264.341114,33.91545500000001
22000,269.001775,35.31329000000001
23000,280.014482,36.92272500000001
24000,292.658901,38.500451000000005
25000,300.311462,40.20034700000001
26000,314.234579,41.93189400000001
27000,322.108688,43.649969000000006
28000,331.606633,45.214823
29000,338.407993,46.714436
30000,342.00618599999996,48.177425
31000,346.60925,49.657365
32000,351.58293299999997,51.316421999999996
33000,358.779325,52.791596
34000,364.86963099999997,54.309885
35000,378.083196,55.869474000000004
36000,389.603439,57.859925000000004
37000,395.19075,59.451295
38000,400.921514,60.979838
39000,406.585387,62.43782
40000,409.871573,63.636858000000004
41000,413.551963,64.72759400000001
42000,416.679607,65.861376
43000,419.437386,66.971596
44000,424.041812,68.30774600000001
45000,432.424628,69.531952
46000,439.012111,70.80352
47000,453.530397,72.054404
48000,458.253617,73.300521
49000,462.009247,74.510253
50000,466.376781,75.638796
51000,470.014765,76.867836
52000,473.73661000000004,77.987994
53000,478.94146700000005,79.304688
54000,483.512894,80.522815
55000,491.186457,81.78768
56000,494.868347,83.00119799999999
57000,500.820122,84.30287999999999
58000,506.59789800000004,85.470075
59000,510.74824800000005,86.70217299999999
60000,513.848819,87.83571999999998
61000,516.8833830000001,88.94239299999998
62000,520.8707100000001,90.05556899999998
63000,525.6966530000002,91.13897099999998
64000,528.5557330000001,92.26691499999998
65000,532.6352920000002,93.40869299999999
66000,539.5377950000002,94.54922099999999
67000,542.5789370000002,95.67743399999999
68000,552.8935900000002,96.80669999999999
69000,559.3579750000002,98.16815
70000,567.0216320000003,99.483495
71000,572.0663720000003,100.918268
72000,579.4121740000004,102.443316
73000,583.4840730000004,103.71373799999999
74000,590.7541530000004,105.07299499999999
75000,594.1970760000004,106.33635899999999
76000,606.9000120000004,107.66051399999999
77000,613.6914390000004,109.03038199999999
78000,618.9367860000004,110.22718699999999
79000,623.4908810000004,111.45983899999999
80000,627.0172940000004,112.60635199999999
81000,635.1569550000005,113.83973199999998
82000,644.1180050000005,115.21521899999999
83000,649.5257900000005,116.39762599999999
84000,652.9958520000005,117.58302199999999
85000,708.1922630000005,119.14643499999998
86000,747.6198640000005,120.57685499999998
87000,766.3493890000004,121.85735399999999
88000,769.6936370000004,122.93041399999998
89000,772.5366340000004,123.99770899999999
90000,775.9607750000004,125.11213299999999
91000,780.3751340000003,126.37604699999999
92000,813.9168140000003,127.80593899999998
93000,826.8168400000003,129.08691399999998
94000,838.8353580000003,130.48541299999997
95000,844.1485560000003,131.66271099999997
96000,848.6061900000003,133.09506899999997
97000,853.5038650000004,134.57312299999995
98000,861.1260640000004,136.08143099999995
99000,867.6691640000004,137.45290099999994
100000,886.7899880000003,138.89706599999994
101000,892.2989760000004,139.97415599999994
102000,896.7866470000004,141.09219299999992
103000,899.6349610000003,142.16201299999992
104000,906.9216830000003,143.56043499999993
105000,913.4187160000002,145.18670499999993
106000,922.1765820000003,146.40094699999995
107000,926.1093430000003,147.57257199999995
108000,933.2063780000003,148.72042699999994
109000,936.4886430000004,149.86878599999994
110000,943.5074380000003,151.27296199999995
111000,946.7484370000003,152.39855999999995
112000,949.8683640000003,153.51627399999995
113000,954.4003210000003,154.75357199999996
114000,972.4394030000003,156.39005699999996
115000,978.1349120000003,157.49341399999994
116000,984.1864720000003,158.91878399999996
117000,1008.0105470000003,160.32111799999996
118000,1037.4179240000003,161.69106799999994
119000,1043.7390890000004,163.04350899999994
120000,1051.6647440000004,164.39525099999994
121000,1055.2589340000004,165.73407099999994
122000,1065.1912890000003,167.01543399999994
123000,1069.5410800000004,168.44095699999994
124000,1076.6830660000005,169.64659899999995
125000,1080.6543290000004,170.79181299999996
126000,1087.0405650000005,172.16428099999996
127000,1096.3764480000004,174.01719199999997
128000,1108.8934940000004,175.85890399999997
129000,1113.7264780000003,177.59017799999998
130000,1119.6273360000002,179.21602699999997
131000,1125.1852310000002,181.00874099999996
132000,1129.226362,182.65362299999995
133000,1132.829412,184.25450699999996
134000,1136.449547,186.00961299999997
135000,1145.3217949999998,187.91255599999997
136000,1150.236704,189.50657899999996
137000,1156.7703829999998,191.14990499999996
138000,1162.3791669999998,193.01862799999995
139000,1168.701752,194.74364199999994
140000,1174.861416,196.60969099999994
141000,1179.900375,198.30262499999995
142000,1185.400138,199.89773299999996
143000,1215.188017,202.63056599999996
144000,1221.1367719999998,204.34601399999997
145000,1226.0023009999998,206.05788099999998
146000,1230.6884429999998,207.755532
147000,1234.5681459999998,209.461434
148000,1244.9009259999998,211.35038
149000,1252.1420719999999,213.185157
150000,1256.234231,214.851989
151000,1261.7530179999999,216.625761
152000,1268.6444179999999,218.377676
153000,1275.8396509999998,220.13388600000002
154000,1284.9339539999999,221.88819500000002
155000,1295.1738199999998,223.70188200000004
156000,1304.6516249999997,225.63273000000004
157000,1308.8665769999998,227.46029700000003
158000,1316.8001679999998,229.19272200000003
159000,1321.0567549999998,230.78691200000003
160000,1327.9636249999999,232.70173800000003
161000,1333.106722,234.38618700000004
162000,1341.444072,236.21121000000002
163000,1349.763467,237.86466300000004
164000,1371.080689,239.67830000000004
165000,1378.415096,241.96311400000005
166000,1384.2124509999999,243.92100800000006
167000,1391.6029039999999,245.88053400000007
168000,1396.0170529999998,247.48028200000007
169000,1402.0147409999997,249.30494400000006
170000,1406.5724089999997,250.93339400000005
171000,1413.3539929999997,252.55875300000005
172000,1418.1215789999997,254.20071900000005
173000,1425.0500119999997,255.89716600000006
174000,1435.5090029999997,257.79591800000003
175000,1439.9452159999996,259.417254
176000,1444.7505309999997,261.116922
177000,1477.5457019999997,262.98220299999997
178000,1486.2307749999998,264.678954
179000,1491.3538359999998,266.333692
180000,1495.6967209999998,268.001146
181000,1499.6782269999999,269.572454
182000,1504.3381459999998,271.4194
183000,1511.4128789999997,273.036883
184000,1515.3418069999998,274.587727
185000,1519.7651029999997,276.15808699999997
186000,1523.6384349999996,277.698248
187000,1527.5102489999997,279.250231
188000,1533.4667449999997,280.824029
189000,1538.5784989999997,282.38385
190000,1542.4822849999998,283.94216
191000,1546.8429789999998,285.501225
192000,1559.7447859999997,287.52242099999995
193000,1564.5915969999996,289.16084399999994
194000,1570.0643589999997,290.7431889999999
195000,1590.6321789999997,292.6928999999999
196000,1620.2067959999997,294.9004169999999
197000,1637.5387959999998,296.8009499999999
198000,1644.160739,298.61095699999987
199000,1652.373944,300.2872829999999
200000,1658.39859,301.9777789999999
201000,1665.045312,303.6344759999999
202000,1691.853445,305.5039629999999
203000,1698.422754,307.1649789999999
204000,1709.041963,308.9857609999999
205000,1820.441632,312.23521099999994
206000,1887.138993,314.3850269999999
207000,1900.014202,316.27476899999994
208000,1930.798969,318.14460699999995
209000,1944.1875149999998,320.1527679999999
210000,1956.718328,321.95630499999993
211000,1976.3495229999999,323.9120289999999
212000,1985.306222,325.7740189999999
213000,1993.1450129999998,327.5610069999999
214000,2002.9679709999998,329.7551119999999
215000,2013.0123189999997,331.53211599999986
216000,2028.4541509999997,333.77885899999984
217000,2035.5083599999996,335.92400899999984
218000,2044.6747339999995,337.91373399999986
219000,2050.9491899999994,339.7147669999999
220000,2057.014500999999,341.45961799999986
221000,2079.3918039999994,343.3140749999999
222000,2093.8574969999995,345.2776609999999
223000,2099.2784699999993,347.0133209999999
224000,2107.9822839999993,349.0354959999999
225000,2112.8842989999994,350.8031999999999
226000,2123.4264319999993,352.5577209999999
227000,2129.9421569999995,354.2857929999999
228000,2135.3447669999996,356.0329679999999
229000,2141.9747339999994,357.7992099999999
230000,2146.5267829999993,359.5338999999999
231000,2155.912787999999,361.3587729999999
232000,2163.426605999999,363.1339709999999
233000,2170.534659999999,364.90614099999993
234000,2176.309558999999,366.66824399999996
235000,2182.115452999999,368.43977399999994
236000,2189.943156999999,370.2422839999999
237000,2196.373146999999,372.0655469999999
238000,2205.252727999999,373.87995499999994
239000,2212.171006999999,375.6434719999999
240000,2220.322593999999,377.4356519999999
241000,2251.671727999999,379.3610299999999
242000,2272.273801999999,381.4352179999999
243000,2282.5097629999987,383.5207739999999
244000,2292.9101939999987,385.3630919999999
245000,2299.3736979999985,387.17262799999986
246000,2306.2224449999985,389.00726599999985
247000,2317.0729749999987,390.86631599999987
248000,2323.202938999999,392.6436389999999
249000,2331.133520999999,394.8747989999999
250000,2363.381848999999,396.9537589999999
251000,2374.197249999999,398.77546999999987
252000,2378.454085999999,400.46644199999986
253000,2384.448947999999,402.18388599999986
254000,2393.4499079999987,403.9544319999999
255000,2398.699933999999,405.69480199999987
256000,2403.2822859999987,407.4112229999999
257000,2409.6841039999986,409.1854919999999
258000,2418.3891849999986,411.2438869999999
259000,2428.508524999999,413.1560629999999
260000,2433.6176779999987,414.9116689999999
261000,2443.255026999999,416.7084779999999
262000,2450.7409449999986,418.5210169999999
263000,2455.355232999999,420.29136199999994
264000,2460.805371999999,422.0823209999999
265000,2468.610067999999,423.85309199999995
266000,2477.023725999999,425.64316499999995
267000,2495.232881999999,427.50852
268000,2501.366081999999,429.30548
269000,2505.689542999999,431.075852
270000,2510.828187999999,432.845831
271000,2516.631214999999,434.624151
272000,2524.843637999999,436.63676
273000,2531.430917999999,438.398933
274000,2547.797513999999,440.296965
275000,2553.6870019999988,442.16744
276000,2562.1879139999987,443.964028
277000,2568.0301659999986,445.748763
278000,2575.9661949999986,447.550838
279000,2582.973545999999,449.323373
280000,2590.363249999999,451.14106400000003
281000,2597.4664559999987,452.98374
282000,2625.7916309999987,455.354108
283000,2640.4450719999986,457.187425
284000,2647.185091999999,458.94459700000004
285000,2651.9999449999987,460.56031100000007
286000,2656.4224619999986,462.17257000000006
287000,2661.6298099999985,463.79799800000006
288000,2665.6348979999984,465.39985800000005
289000,2671.9992549999984,467.02709100000004
290000,2691.7557549999983,468.85018600000006
291000,2696.3818499999984,470.4245220000001
292000,2700.9270539999984,471.9924850000001
293000,2706.1572869999986,473.5541660000001
294000,2710.9620739999987,475.12893300000013
295000,2716.2683519999987,476.71896100000015
296000,2732.530938999999,478.44825400000013
297000,2741.799865999999,480.07854200000014
298000,2748.792446999999,481.70074400000016
299000,2764.324353999999,483.44380400000017
300000,2768.444367999999,485.12586100000016
301000,2772.600958999999,486.79404800000015
302000,2777.285504999999,488.46220900000014
303000,2782.231572999999,490.14603300000016
304000,2787.553882999999,491.8338640000002
305000,2797.435780999999,493.5747920000002
306000,2802.0729579999993,495.2147140000002
307000,2807.9204289999993,496.9179460000002
308000,2823.6004979999993,498.7120930000002
309000,2829.0246379999994,500.4333740000002
310000,2838.0005639999995,502.1577520000002
311000,2848.3707849999996,503.9305830000002
312000,2852.7805319999998,505.6022750000002
313000,2858.6145349999997,507.2977520000002
314000,2866.4588009999998,509.0130720000002
315000,2871.341243,510.7031510000002
316000,2879.257941,512.4153150000002
317000,2886.4196549999997,514.1031830000002
318000,2902.9445089999995,515.9606150000002
319000,2920.5681439999994,517.6698050000002
320000,2925.6402979999993,519.3043040000002
321000,2936.6789119999994,521.0470760000002
322000,2942.9238179999993,522.7321450000002
323000,2955.8859569999995,524.5452330000002
324000,2963.8815599999994,526.3531470000001
325000,2968.675974999999,527.9681970000001
326000,2979.700850999999,529.6571780000002
327000,2999.9775169999994,531.5033020000002
328000,3011.5802629999994,533.3730740000002
329000,3020.067769999999,535.0855340000002
330000,3026.345867999999,536.7131240000002
331000,3031.883961999999,538.3364940000002
332000,3043.674501999999,540.0141920000002
333000,3048.313843999999,541.6000780000002
334000,3052.821305999999,543.2380360000002
335000,3065.238048999999,544.8813070000002
336000,3071.5015749999993,546.4989630000002
337000,3078.765377999999,548.1164670000003
338000,3092.950161999999,549.9395800000003
339000,3102.1244299999994,552.0007880000003
340000,3107.2800929999994,553.6436760000003
341000,3120.0271829999992,555.4277820000002
342000,3128.679876999999,557.3338070000002
343000,3138.908035999999,559.3167850000002
344000,3150.347667999999,561.1510140000003
345000,3154.462060999999,562.7881540000003
346000,3160.788297999999,564.6006940000003
347000,3165.2470089999993,566.2713500000003
348000,3179.5499789999994,568.1596710000003
349000,3202.8711279999993,570.1260280000004
350000,3211.3174039999994,571.8486220000003
351000,3267.7503749999996,573.5756520000003
352000,3292.2492709999997,575.5215700000003
353000,3349.304468,577.5816220000004
354000,3382.9960419999998,579.9809910000004
355000,3393.96235,581.9404390000003
356000,3400.9450199999997,583.8513330000003
357000,3409.812556,585.6609380000003
358000,3415.8548539999997,587.3087910000004
359000,3421.9242689999996,589.0602830000004
360000,3443.5432929999997,590.9610550000003
361000,3449.2166629999997,592.8334150000003
362000,3454.0234109999997,594.5302520000002
363000,3460.8811079999996,596.2505270000003
364000,3484.1318989999995,598.1465540000003
365000,3488.5310169999993,599.7801880000003
366000,3496.712843999999,601.8580950000003
367000,3537.900841999999,604.2495450000002
368000,3542.726430999999,605.9007390000003
369000,3547.9304859999993,607.5676830000003
370000,3557.8267089999995,609.4909720000003
371000,3565.1267359999993,611.4434670000003
372000,3578.379601999999,613.2685950000002
373000,3586.880893999999,614.9207110000002
374000,3595.384323999999,616.7942870000002
375000,3620.3150569999993,618.7061270000002
376000,3626.3846719999992,620.3462660000001
377000,3631.047272999999,622.0889090000002
378000,3638.811443999999,623.7607720000002
379000,3644.147121999999,625.3866320000002
380000,3648.663616999999,626.9693330000002
381000,3653.859747999999,628.7553500000002
382000,3658.475918999999,630.3738030000003
383000,3671.281064999999,632.5343670000003
384000,3678.2011469999993,634.2231850000003
385000,3686.409528999999,635.8603040000003
386000,3694.1705229999993,637.5578360000003
387000,3701.7078839999995,639.3548170000003
388000,3707.0084149999993,640.9469910000003
389000,3718.4345259999996,642.9557510000003
390000,3723.7110989999996,644.8284660000003
391000,3730.5706239999995,646.7280350000003
392000,3756.8904279999997,649.0187150000003
393000,3787.495454,651.0359150000003
394000,3795.899449,652.8646240000003
395000,3802.687969,654.8189380000002
396000,3809.563579,656.7359210000002
397000,3817.286814,658.4502230000002
398000,3822.824371,660.1293180000001
399000,3830.658253,662.1525830000002
400000,3837.363031,663.7539840000002
401000,3841.394712,665.3031390000002
402000,3846.134091,666.9002480000003
403000,3853.141125,668.7840440000002
404000,3861.656128,670.5268970000002
405000,3880.053295,672.3264810000002
406000,3888.9314900000004,674.0214990000002
407000,3894.234835,675.6001040000002
408000,3898.634038,677.2714720000002
409000,3907.225883,679.1547160000002
410000,3915.319934,680.8048880000002
411000,3919.4274450000003,682.3598260000002
412000,3924.239797,683.9173100000003
413000,3929.033412,685.4881050000002
414000,3937.296628,687.1595190000003
415000,3941.55039,688.7149720000002
416000,3948.874076,690.5253760000002
417000,3953.817695,692.1998010000002
418000,3962.169541,694.0368350000002
419000,3970.6540910000003,695.6799440000002
420000,3974.5755430000004,697.2827440000002
421000,4024.3863200000005,699.3963390000002
422000,4069.4062850000005,702.4208070000002
423000,4075.2163780000005,704.7046560000002
424000,4081.7505640000004,706.8049040000002
425000,4086.6470890000005,708.7335890000002
426000,4091.5699570000006,710.6288830000002
427000,4098.501381000001,712.5206350000002
428000,4103.989720000001,714.3820010000002
429000,4115.952391000002,716.4116090000002
430000,4121.788792000001,718.3769890000002
431000,4140.556832000001,720.1502150000002
432000,4149.672498000001,722.0957610000003
433000,4154.525871000001,723.9060200000002
434000,4168.3548550000005,725.8422500000003
435000,4173.302105000001,727.6050330000003
436000,4182.022779000001,729.4286210000002
437000,4188.290737000001,731.0186680000003
438000,4192.040520000001,732.5642340000003
439000,4196.2074790000015,734.1191530000003
440000,4200.608503000001,735.7074780000004
441000,4205.372112000001,737.2663390000004
442000,4210.221515000001,738.8213560000004
443000,4216.466822000001,740.3952570000004
444000,4220.217990000001,741.9583080000003
445000,4224.237586000001,743.5115920000003
446000,4229.736133000001,745.0863370000003
447000,4235.050788000001,746.6634520000003
448000,4239.222133000001,748.1996420000004
449000,4243.290631000001,749.7553100000003
450000,4270.301249000001,751.5704920000004
451000,4275.412982000001,753.1209490000005
452000,4281.032417,754.7056080000004
453000,4287.1432350000005,756.2620250000004
454000,4291.835296,757.8095680000005
455000,4296.421096,759.3613800000005
456000,4301.161481,760.9234440000005
457000,4306.11793,762.4617880000005
458000,4311.995956000001,764.0316650000005
459000,4319.527858,765.6995920000005
460000,4324.873337,767.2544290000005
461000,4332.023373,768.8401010000006
462000,4338.498906,770.4062630000005
463000,4342.769896,771.9691920000006
464000,4347.449621,773.5440100000006
465000,4352.828689999999,775.1133960000006
466000,4358.418688,776.6784670000006
467000,4363.8166679999995,778.2331660000007
468000,4373.908350999999,779.8649620000007
469000,4379.501247999999,781.4276420000007
470000,4385.379480999999,782.9865250000007
471000,4391.864943999999,784.5987980000007
472000,4397.763916999999,786.1750720000007
473000,4403.306674999999,787.7451620000007
474000,4410.247160999999,789.3587590000008
475000,4415.051066999999,790.9330180000007
476000,4434.677245999999,792.7112950000007
477000,4440.845422999999,794.3222820000008
478000,4448.055962999999,795.9783980000008
479000,4465.197884999999,797.6738360000007
480000,4498.0537159999985,799.4708820000008
481000,4514.952595999998,801.2216350000008
482000,4525.515945999999,802.9201720000008
483000,4538.268669999999,804.6118780000007
484000,4553.342423999999,806.7338780000007
485000,4566.521352999998,808.4194460000007
486000,4580.743510999998,810.1768550000007
487000,4592.315881999998,811.8933260000007
488000,4603.028096999998,813.5763310000007
489000,4626.830261999998,815.3263100000007
490000,4643.685777999997,817.0685490000008
491000,4660.968311999997,818.7805780000008
492000,4690.720221999997,820.8918060000008
493000,4706.976541999998,822.6532990000007
494000,4717.922676999998,824.3326490000007
495000,4729.388028999998,826.0257400000007
496000,4749.726380999998,827.8136480000007
497000,4759.294023999998,829.4717090000007
498000,4823.4651049999975,831.4489270000007
499000,4836.351587999998,833.1688700000008
500000,4844.982576999998,834.8253520000007
501000,4884.428418999998,836.6334660000008
502000,4898.245920999998,838.3335560000008
503000,4908.808519999998,840.0212410000008
504000,4936.503575999997,841.8296970000008
505000,4957.604689999997,843.5979210000008
